t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad],u_velo_raw [m/s],vm_velo_raw [m/s],psi [rad],psi_hat_GNSS_f2a [rad],psi_hat_GNSS_f23 [rad],psi_hat_GNSS_a23 [rad],r_angvelo_raw [rad/s],chosen_GPS,chosen_headind_method,u_gps_raw_midship [m/s],vm_gps_raw_midship [m/s],U_gps_raw_midship [m/s]
106.3,20.4383699076038,0.386263567955032,-1.05170810939662,-0.0178997845382967,0.0344862137136868,-0.000350654927987484,10,0.0515744793964324,1.25232676616784,2.31680286358091,1.55158392305136,2.52719735241823,0.39563083224682,-0.018823806017806,-0.00191986216679079,0.0344862137136868,0.0251616605894671,-0.0367978336118366,-0.000872664639000881,1,1,0.402776751942388,0.000334758876740592,0.402776891056035
106.4,20.4759259227745,0.387144273439076,-1.05404068073972,-0.0180975623280593,0.0350653025583998,-0.000254313552587052,10,0.0515744793964324,1.25228868040911,2.31683813356281,1.55237483214194,2.52804980020266,0.39562119592191,-0.0178511876408787,-0.00191986216679079,0.0350653025583998,0.0246687837299564,-0.0432533227422287,0.000174532921298318,1,1,0.402776154601477,-0.00139807138712878,0.40277858100842
106.5,20.5160652207829,0.387688254628791,-1.05591340810799,-0.0181287919162825,0.0344862120446583,-0.000156748012644077,10,0.0412595835171459,1.33799997510657,2.33039043694959,1.64027170615437,2.52939555997762,0.392763796824015,-0.0205585124960368,-0.00191986216679079,0.0344862120446583,0.0221852427090334,-0.0595675580545134,0,1,1,0.402776751943915,-0.000914896214062803,0.402777791023254
106.6,20.5592361576762,0.388263247113451,-1.05458415856025,-0.0192272119555874,0.0361655925714535,-5.84687853907963e-05,10,0.0412595835171459,1.33795955905475,2.33042019475875,1.64136032014552,2.53078035524251,0.394027668158763,-0.0234828137305229,-0.00191986216679079,0.0361655925714535,0.0246687827589482,-0.0532749083330766,-0.00122173048159752,1,1,0.402774647506431,0.000158208009824852,0.402774678578115
106.7,20.5935999616864,0.387003975291976,-1.05522142463475,-0.0182782111650513,0.0310644827248001,4.02640691110911e-05,10,0.0515744793964324,1.40483715209578,2.24338702002349,1.68562855746124,2.44816642457742,0.374140232418245,-0.028093336177528,-0.00191986216679079,0.0310644827248001,0.0221852410538828,-0.0367978422671815,-0.000698131685193272,1,1,0.402777524565572,0.00146302404715524,0.402780181655618
106.8,20.6368182434553,0.385870266193969,-1.05555924134554,-0.0203238180158434,0.0339084690241716,0.000138880523515656,10,0.0515744793964324,1.39973912496905,2.25211109346144,1.68321404696998,2.45733230360129,0.375595242225098,-0.0293135821233753,-0.00191986216679079,0.0339084690241716,0.0232512208767017,-0.0400512378600155,-0.000174532921298318,1,1,0.399056056232223,-0.0272141672406368,0.39998293327868
106.9,20.6743454185957,0.38434980845965,-1.05706305607242,-0.0213050808314128,0.0339084695800247,0.000237164059394116,10,0.0412595835171459,1.39969476330177,2.25212424870363,1.68268402498258,2.45631796392221,0.369886466233149,-0.0306393336676609,-0.00191986216679079,0.0339084695800247,0.0227683332961861,-0.0429354004034324,0.00122173048159752,1,1,0.399056056216957,-0.0292136166554002,0.400123945048931
107,20.7145135535549,0.382873663466427,-1.05976454101162,-0.02200736331724,0.0339084690241716,0.00033472514571022,10,0.0412595835171459,1.32965123543266,2.27944239473917,1.61933498082624,2.48488236711397,0.368831845623739,-0.0286878220162052,-0.00191986216679079,0.0339084690241716,0.0212063768324382,-0.0626383493226561,0.00139626337038654,1,1,0.399056056232223,-0.0294635475303295,0.400142270509737
107.1,20.7494280696986,0.381524485551975,-1.06089752867251,-0.0229028560346623,0.0344862084284265,0.000431321599232912,10,0.0412595835171459,1.26460621930507,2.30478578085928,1.56039100662409,2.5118664066361,0.368811995775158,-0.0293170838664598,-0.00174532927800176,0.0344862084284265,0.0216953084506615,-0.0626383416771852,0.00174532927800176,1,1,0.399040122542241,-0.0301939557218789,0.400180827077787
107.2,20.7926292225949,0.380139735837103,-1.06039668642761,-0.0241507794908253,0.0367444693268408,0.000526641677048311,10,0.0309446876378595,1.11880212631316,2.4098121666101,1.43731578683203,2.61154798960191,0.367468560708218,-0.0278264137078819,-0.00174532927800176,0.0367444693268408,0.022768330906241,-0.0603804649013544,0.00209439505557982,1,1,0.398976563362855,-0.0315948832373349,0.400225604827596
107.3,20.8327671382589,0.37907085292403,-1.06226976143288,-0.0243078200684401,0.0361655875872022,0.000620435531631265,10,0.020629791758573,1.15919387792743,2.52077883081349,1.49525028035673,2.69161440590703,0.368770729565678,-0.0278949862355881,-0.00174532927800176,0.0361655875872022,0.0222864097967264,-0.0603804673671935,0.00209439505557982,1,1,0.39899305004667,-0.0313639182118905,0.400223874039451
107.4,20.8675972593342,0.378241494061968,-1.06100129173589,-0.0242549154578504,0.0350652972684864,0.00071224587478288,10,0.020629791758573,1.15917117532405,2.52079911181051,1.49447094612266,2.69030314536365,0.370099989261954,-0.0277193461750636,-0.00174532927800176,0.0350652972684864,0.0232512172890214,-0.0457788258321952,0.000872664639000881,1,1,0.399024017975924,-0.0291753749840001,0.400089201837674
107.5,20.9051538235316,0.37733036819001,-1.06333578520106,-0.0246619373245081,0.0356457410038418,0.000801990804183503,10,0.020629791758573,1.07395439562542,2.51539610113442,1.40861991579358,2.69435273078464,0.368797819251208,-0.0264453209000664,-0.00139626337038654,0.0356457410038418,0.0237350739754791,-0.0457788224613813,0.000523598763894954,1,1,0.399007741449484,-0.0289071189250376,0.400053495499245
107.6,20.9454409740221,0.376188802928152,-1.06927216494979,-0.0257676298746026,0.0379062756669721,0.000889474158235357,10,0.020629791758573,1.07394157378375,2.51535731425276,1.40810222240186,2.6955125790502,0.365869156141072,-0.0281722729077218,-0.00139626337038654,0.0379062756669721,0.0227683285162958,-0.0658179972065753,0.000523598763894954,1,1,0.398943071425661,-0.0298090170450858,0.400055185862819
107.7,20.9462869107143,0.375580412540017,-1.07799214658555,-0.0201109781683357,0.0218341372501525,0.00097433183333484,10,0.0103148958792865,1.07388119551224,2.51562888627193,1.40492084469354,2.68301444726321,0.36631593793165,-0.0238453400474522,-0.00122173048159752,0.0218341372501525,0.0118098304642371,-0.0457788359446349,0.00226892794436884,1,1,0.399358570074873,-0.0258929830930475,0.400197094024562
107.8,20.9868708068775,0.374735695544957,-1.07887871752318,-0.021855018109172,0.0258973509704752,0.00105638387867137,10,0.0103148958792865,1.13245699678482,2.4124563468953,1.44546894581896,2.60052111917381,0.367507136926819,-0.0239301365825383,-0.00122173048159752,0.0258973509704752,0.0142992358285692,-0.0513467259187161,0.00122173048159752,1,1,0.402769481638635,-0.00433671771672937,0.402792828213226
107.9,21.0213781801619,0.373986461643736,-1.08264657417873,-0.0209029105874099,0.0229844229139837,0.00113538020601656,10,0.0103148958792865,1.04229763030767,2.4254081823244,1.35773469149868,2.61844779399996,0.366268919045373,-0.0222304909054487,-0.00104719752778991,0.0229844229139837,0.0122888939446539,-0.0485823351833663,0,1,1,0.402775309175978,-0.00141395182652075,0.402777791023254
108,21.0593059645948,0.37305276311152,-1.0815187865478,-0.0222332712126208,0.0264772305515446,0.00121090921444895,10,0.0103148958792865,1.04228212425575,2.42541049656723,1.3576112927697,2.62074858941979,0.364887167752754,-0.0224637400275159,-0.000872664639000881,0.0264772305515446,0.015745332620299,-0.0457788275176017,0,1,1,0.402767913656763,-0.00282075701728623,0.402777791023254
108.1,21.0968554157784,0.372388329490185,-1.08385468265902,-0.0222928851166591,0.0270585025105257,0.001282757290394,10,0.0103148958792865,1.0986210299242,2.49300813166885,1.42403392674019,2.66608225999574,0.366191444776861,-0.0207972603384313,-0.000872664639000881,0.0270585025105257,0.0132499693824799,-0.0658180006023585,0.000523598763894954,1,1,0.402766205986875,-0.00380466765165137,0.402784175683456
108.2,21.1342756253621,0.371589578334701,-1.08118090344012,-0.021193353349965,0.0241402311579735,0.00135060799186391,10,0.0103148958792865,1.09860458648411,2.49303456569638,1.42279012026507,2.66359198226514,0.363387697664579,-0.0210724668037492,-0.000872664639000881,0.0241402311579735,0.0137319868243118,-0.0457788292030081,0.00122173048159752,1,1,0.402773405886897,-0.00362899985089575,0.402789754251084
108.3,21.1774463230587,0.370904960614405,-1.08079379461083,-0.0219462172635908,0.0264772287912407,0.00141419088533294,10,0,1.18282106268401,2.3563161230844,1.48134730167487,2.5501322605897,0.364873334542118,-0.0208477014738792,-0.000698131685193272,0.0264772287912407,0.0157453306134598,-0.0457788308884155,0.000174532921298318,1,1,0.402767913661729,-0.00307068745159149,0.40277961889456
108.4,21.2176144580784,0.37058024372108,-1.08349527995779,-0.0219980678453529,0.0264772285063184,0.00147296169379926,10,0,1.18280437809937,2.35633562053255,1.48109837817045,2.54999321712122,0.367491376747529,-0.0224912971050594,-0.000698131685193272,0.0264772285063184,0.0157453293938932,-0.0457788376300414,0.000174532921298318,1,1,0.402767913662532,-0.00307068733683392,0.402779618894489
108.5,21.2550772343288,0.370324156588162,-1.0824838759754,-0.0213548226989426,0.0247202150380541,0.00152660820208943,10,0,1.18279130787873,2.35635108159897,1.48050553249781,2.54850306329096,0.367525904749451,-0.021429999477119,-0.000698131685193272,0.0247202150380541,0.0167143371623746,-0.0286758108745702,0.00191986216679079,1,1,0.402772248075091,-0.00486232617762427,0.4028015963664
108.6,21.2925841211696,0.370338217258374,-1.08315739682369,-0.0209105224462463,0.0241402283521219,0.00157461222336637,10,0,1.07420581984026,2.27794031852573,1.35742209870633,2.50079375699674,0.370354744678222,-0.01872727618632,-0.000523598763894954,0.0241402283521219,0.0167143374612102,-0.025732020014716,0.000174532921298318,1,1,0.402773405892171,-0.00212941181442491,0.402779034817671
108.7,21.3270984129768,0.372399040728805,-1.08690562343287,-0.0193929193854653,0.0212137084099069,0.00161655390110116,10,0,1.07418883720745,2.27795062661437,1.35809682558481,2.49969421173285,0.391435576904084,-0.015267228946957,-0.000349065842596636,0.0212137084099069,0.0142149912190239,-0.0257320250293891,0.00244346096319503,1,1,0.402777181442977,-0.00419978599999937,0.402799076579869
108.8,21.3728253697999,0.374333709021913,-1.08437067112731,-0.0189030368109408,0.0212137078363124,0.00165199744546944,10,-0.00979129710368819,0.988882997569823,2.26401451219802,1.27289656720222,2.50368896131834,0.392737225958558,-0.014243034675134,0,0.0212137078363124,0.0132499635147807,-0.0315788564009536,0.00349065855600352,1,1,0.407146398610737,-0.0361101594929073,0.40874458225192
108.9,21.4077115913412,0.375981296539766,-1.08467681733261,-0.0181162108186679,0.0212137086967032,0.00168044604819747,10,-0.00979129710368819,0.988863730551555,2.2640336648514,1.27370934417683,2.50499052452582,0.391653960102341,-0.0106315316428576,0,0.0212137086967032,0.0146989927400438,-0.0227466667193454,0.00349065855600352,1,1,0.407146398583969,-0.0361101598432124,0.408744582256204
109,21.4452215184042,0.377730657766601,-1.0853561281531,-0.0173053804631456,0.0206378097741948,0.00170138803774178,10,-0.0195825942073764,0.988850166966394,2.26405413095889,1.27459253999535,2.50577627432209,0.39427279104373,-0.0116521050212021,0.000349065842596636,0.0206378097741948,0.0142149904843876,-0.0227466599944643,0.00139626337038654,1,1,0.407164248166496,-0.0328765056189028,0.408489399625863
109.1,21.4826682120529,0.379351112968538,-1.08266205719228,-0.0155765177268579,0.0177057830324487,0.0017143849043358,10,-0.0195825942073764,1.15925549378093,2.15588472700985,1.41560679986249,2.39268481380142,0.394298463601779,-0.0096666579476671,0.000523598763894954,0.0177057830324487,0.0142149880930729,-0.00569367911414997,0.00104719752778991,1,1,0.407253030242421,-0.0311826958573448,0.408445089531709
109.2,21.5202101533789,0.380765523139012,-1.08498651855689,-0.0153921316038458,0.0182789538757155,0.00171908758480347,10,-0.0293738913110646,1.15925390182665,2.15588631939846,1.41649641283479,2.39404563487349,0.394305609183353,-0.0115698548092912,0.000523598763894954,0.0182789538757155,0.0121917407992107,-0.0227466684005651,0.00191986216679079,1,1,0.407235949854376,-0.0326657722945612,0.408543965239234
109.3,21.5633618798924,0.381746474442396,-1.0846311380453,-0.0158943881221208,0.0206378083415364,0.00171509335629205,10,-0.0293738913110646,1.16400067062111,2.09469412158756,1.40626034463209,2.34681133847194,0.391433220222376,-0.0121286751620956,0.000698131685193272,0.0206378083415364,0.0142149880356015,-0.0227466684005651,0.00174532927800176,1,1,0.407164248210733,-0.0333763674152805,0.408529933937344
109.4,21.6035132756628,0.382676787974249,-1.08651008684834,-0.0153163234355287,0.0200632919885855,0.00170202987066516,10,-0.0293738913110646,1.16400677290201,2.09469181274961,1.40648214937051,2.34699671816096,0.391440123351986,-0.0119037883624481,0.000698131685193272,0.0200632919885855,0.0137319789944559,-0.0227466616756857,0.00174532927800176,1,1,0.407181920387142,-0.033142439813435,0.408528502808492
109.5,21.6410404539031,0.383532726111135,-1.08801390097942,-0.0150258347582444,0.0200632911297871,0.00167967787269724,10,-0.0293738913110646,1.16401689191757,2.09468800402376,1.40686593230115,2.34757544335853,0.39167483083447,-0.0122625666083945,0.000872664639000881,0.0200632911297871,0.0142149868112076,-0.0197188984162866,0.000174532921298318,1,1,0.407181920413458,-0.0308930590809485,0.408352173265884
109.6,21.6868387230333,0.384395945125376,-1.08883664493816,-0.0157635159478131,0.0224085799597808,0.00164781367278903,10,-0.0293738913110646,1.04903924543678,2.00696508255497,1.2724915966546,2.30129737634203,0.392952562098814,-0.0142246640998558,0.000872664639000881,0.0224085799597808,0.0162293312336093,-0.0197189001072451,0.00139626337038654,1,1,0.407108933666602,-0.0335974511439437,0.408492928451065
109.7,21.7296296172364,0.385488734244199,-1.09191337937888,-0.0153519410181843,0.0218341230600225,0.00160639559006297,10,-0.0391651884147528,1.04905855129507,2.00695627747039,1.27290494075519,2.30157317745937,0.395798345551907,-0.0135374004288316,0.00104719752778991,0.0218341230600225,0.012288881739807,-0.0429354122716845,0.00122173048159752,1,1,0.407127018182749,-0.0331136483104808,0.408471446540399
109.8,21.7727727750956,0.386317929614108,-1.09069680165078,-0.0157986052476441,0.0235915902041952,0.00155549534562371,10,-0.0391651884147528,1.02414872297469,2.01592746666486,1.25233062344685,2.3160333580152,0.394467959116875,-0.013603164874008,0.00104719752778991,0.0235915902041952,0.0147802709060334,-0.0371255382434212,0.00226892794436884,1,1,0.419424698103037,-0.00731879450821744,0.419488548272628
109.9,21.804960888898,0.387120415883845,-1.08728923348396,-0.0149887101864335,0.0218341218633682,0.0014952040727966,10,-0.0391651884147528,1.12406878948649,1.9828626204206,1.33906308779169,2.26816499921577,0.394495616073297,-0.0137432445162534,0.00122173048159752,0.0218341218633682,0.0157453215886674,-0.0197189001072451,0.00139626337038654,1,1,0.419431202712835,-0.00533200730444365,0.419465092839714
110,21.8481645380075,0.387621391974624,-1.08854533538963,-0.0161647735617443,0.0253188343045039,0.00142591846838279,10,-0.0391651884147528,1.12410165039875,1.98285034830193,1.3403213031713,2.27137545723869,0.392906130944916,-0.0145205752577492,0.00139626337038654,0.0253188343045039,0.0177498220805175,-0.0257320267009462,0.000523598763894954,1,1,0.419417043109189,-0.00554392552618634,0.419453681782262
110.1,21.8856710293232,0.388256454109454,-1.08922297162264,-0.0160048035509836,0.0247417137928421,0.00134806828302766,10,-0.0391651884147528,1.21351045405463,2.00469456505851,1.43354168281504,2.2728915031217,0.394209349515912,-0.0166111005515212,0.00139626337038654,0.0247417137928421,0.0177498218373715,-0.0227466717630052,0.000872664639000881,1,1,0.41941974005379,-0.00580173289586975,0.419459865125835
110.2,21.9231780480773,0.389080818139948,-1.08990256206786,-0.0158411852034765,0.0241659655984117,0.0012622576457359,10,-0.0391651884147528,1.21354671923923,2.00469371409993,1.4339648339775,2.27282753847662,0.396835531577495,-0.0164111950939193,0.00157079638921273,0.0241659655984117,0.0152623008279187,-0.0371255365275769,0.000872664639000881,1,1,0.419422291387955,-0.00556025199669166,0.419459145704786
110.3,21.9606466335334,0.389721846780214,-1.08889047860843,-0.0152281650508053,0.0224085743119165,0.0011692750030351,10,-0.0391651884147528,1.25395147167973,2.0443627805896,1.48468051358345,2.29775806254537,0.395560522380389,-0.0159013755105615,0.00174532927800176,0.0224085743119165,0.0132499540382287,-0.0400512566217313,0.00191986216679079,1,1,0.419429219111519,-0.00632274349917398,0.419476872938015
110.4,22.0008147677678,0.390152833558167,-1.09159196392261,-0.0152322561497344,0.0224085742557285,0.00107016607235508,10,-0.0489564855184409,1.2291569611315,2.09739323500554,1.47571215112315,2.34508746258414,0.394252591912424,-0.0152711729046769,0.00191986216679079,0.0224085742557285,0.0152622990658535,-0.0257320333871773,0.00157079638921273,1,1,0.41942921911172,-0.00582288128211534,0.419469636316019
110.5,22.0387612600802,0.390477474748773,-1.09128855531127,-0.0168641195551288,0.0264772151149646,0.000966084605656046,10,-0.0489564855184409,1.22920423200476,2.09736756336198,1.4771642455231,2.34853347715841,0.394185870922456,-0.0172883966926834,0.00191986216679079,0.0264772151149646,0.0182348086627637,-0.0286758274942873,0.00174532927800176,1,1,0.419411208283277,-0.00777928495155699,0.419483347593198
110.6,22.078929390367,0.390561292316642,-1.09399003851185,-0.0167484487873182,0.0264772148300423,0.000858416314325679,10,-0.0489564855184409,1.13370242346644,2.06913758066039,1.37649891647868,2.34150287142484,0.391358606231278,-0.01564813256939,0.00209439505557982,0.0264772148300423,0.0172658183529986,-0.0344419293511715,0,1,1,0.419411208284782,-0.00527997330595886,0.419444441795349
110.7,22.1190975306197,0.390534846761408,-1.0966915245591,-0.0164198609602089,0.0264772139752745,0.000748524765422654,10,-0.0489564855184409,1.13374957786532,2.06911303807342,1.3762784193308,2.34162264099399,0.390283283487415,-0.0132941749943634,0.00209439505557982,0.0264772139752745,0.0177498186764724,-0.0315788597058761,0.00104719752778991,1,1,0.419411208289295,-0.00677955980725481,0.419465998705338
110.8,22.1621835329413,0.390094478895725,-1.09295890376036,-0.0163873084711269,0.0264772134054299,0.000638182268461394,10,-0.0489564855184409,1.2136448318653,2.0492441016764,1.4479808945075,2.31185989580639,0.385905482920491,-0.0160776552896825,0.00226892794436884,0.0264772134054299,0.0172658154911669,-0.034441940108467,0.000698131685193272,1,1,0.405520704575399,-0.00631718613770034,0.405569906033505
110.9,22.1971148591748,0.390069880632049,-1.09493119284198,-0.0169881435012269,0.0276411450593919,0.000529175779907556,10,-0.0489564855184409,1.14951583896312,1.97282918167942,1.36407159047438,2.26172509397873,0.390019841848005,-0.0183846051402523,0.00226892794436884,0.0276411450593919,0.0152622947349286,-0.0540727664984735,0,1,1,0.405514240728064,-0.00578945624044332,0.405555566151937
111,22.2315171334001,0.389742948551237,-1.0944942460098,-0.0149484379467947,0.0217909787252484,0.000423514064126423,10,-0.0489564855184409,1.14956427786134,1.9728147271552,1.36230580945956,2.25658669742823,0.385751125989412,-0.0172556531361185,0.00244346096319503,0.0217909787252484,0.0132499500679717,-0.0344419408523724,-0.000174532921298318,1,1,0.405541170586508,-0.00316711379973634,0.40555353734186
111.1,22.2716674975262,0.389642615684076,-1.09636925061978,-0.0151367665350725,0.0212136926360633,0.000323284966683637,10,-0.0489564855184409,1.14876551526672,2.00839486311217,1.37207666301125,2.28492675891185,0.388606729547794,-0.0190685102304264,0.00244346096319503,0.0212136926360633,0.01276891824875,-0.0344419392093436,0.000872664639000881,1,1,0.405543075623743,-0.00443258687333591,0.405567298993342
111.2,22.3144425858368,0.389686035722251,-1.09862136432729,-0.015121818275404,0.0200632802516709,0.000230719399879372,10,-0.0489564855184409,1.14880805375087,2.00837765838815,1.37212989809447,2.28378656104537,0.389935875187637,-0.0192436890959867,0.00244346096319503,0.0200632802516709,0.0122888724046841,-0.0315788646632635,-0.000174532921298318,1,1,0.405546468948614,-0.00246645618706995,0.405553969137046
111.3,22.3549968992101,0.389652925582805,-1.09869949351845,-0.0168377583602137,0.0235616124578859,0.000148125609951385,10,-0.0489564855184409,1.10451469330135,1.97223806855308,1.32009904640477,2.26579572788709,0.389863869348531,-0.0201936152070494,0.00244346096319503,0.0235616124578859,0.0147802618390471,-0.0344419342802571,0,1,1,0.405534484539847,-0.004135104087981,0.405555566151937
111.4,22.3925048492659,0.389704743686023,-1.09937696640193,-0.016768048748208,0.0229843997913146,7.7812459842228e-05,10,-0.0391651884147528,1.13430302014282,1.94498252243472,1.34065984268425,2.23721217471614,0.390105828859407,-0.0182444425638837,0.00261799398202122,0.0229843997913146,0.0157453104241874,-0.0257320443953823,0.00174532927800176,1,1,0.405536803817307,-0.00640033529701437,0.405587306929434
111.5,22.4300512609106,0.389959331721701,-1.10170712579509,-0.0170616172050806,0.0235616125126545,2.2115520173931e-05,10,-0.0489564855184409,1.13432860991148,1.94497568784768,1.34106939075955,2.23779867455884,0.392473784822594,-0.0177144474359797,0.00261799398202122,0.0235616125126545,0.0137319648608096,-0.0429354292263311,0.00191986216679079,1,1,0.405534484539621,-0.00688434673303598,0.405592914608671
111.6,22.4701101334697,0.390255955119109,-1.09940019025732,-0.0157194447249215,0.0200632773890097,-1.65717091178483e-05,10,-0.0489564855184409,1.23456094991055,1.92978915914125,1.43233454786227,2.20381633848799,0.392532508448449,-0.0159300281591443,0.00261799398202122,0.0200632773890097,0.0162293185400351,-0.00569368573966167,0.000872664639000881,1,1,0.40554646895639,-0.00396604193247626,0.405565861447443
111.7,22.5106264980665,0.390310222257452,-1.097827596794,-0.0165954386656394,0.0224085656996509,-3.5980487876483e-05,10,-0.0489564855184409,1.23456992989051,1.92978714942393,1.4330899127657,2.20583720356538,0.391187340734951,-0.0162223138368304,0.00279252674077309,0.0224085656996509,0.0162293165871776,-0.0197189170168264,0.000698131685193272,1,1,0.405538982924724,-0.00466722579319538,0.405565838882202
111.8,22.5451645040171,0.390307618725929,-1.10240782571091,-0.0157828752264594,0.0200632762439452,-3.38850999941251e-05,10,-0.0489564855184409,1.31937780600497,1.90618434029621,1.50720697931607,2.1697370109734,0.389922827231127,-0.0167614425257125,0.00279252674077309,0.0200632762439452,0.0142149708940955,-0.0197189203987425,0.000174532921298318,1,1,0.371840887556438,-0.0170946323770691,0.372233625717595
111.9,22.5857188172354,0.390461277211216,-1.10248595363801,-0.01728169951084,0.0235616076005136,-8.08217537433409e-06,10,-0.0489564855184409,1.29926615651133,1.91580995247564,1.49207276494835,2.18416568863426,0.392470890619547,-0.0185516007247658,0.00279252674077309,0.0235616076005136,0.0172003094472604,-0.0197189153258679,0.00139626337038654,1,1,0.371779683978128,-0.0201448672881075,0.372325058379009
112,22.6202356001898,0.390870700153297,-1.10623798950819,-0.0162694896548399,0.0206377903488384,4.34495454624662e-05,10,-0.0489564855184409,1.29923835080792,1.91582898186386,1.49143826473592,2.1818678064531,0.39430055717045,-0.0175013555287701,0.00279252674077309,0.0206377903488384,0.0151839714258164,-0.016647893020002,-0.000174532921298318,1,1,0.371831148672418,-0.0168083951334607,0.372210861300436
112.1,22.6635185802347,0.391218332084893,-1.11086508034283,-0.0186912587948744,0.0264772040029893,0.00012248317234659,10,-0.0489564855184409,1.29418973258262,1.90527210791593,1.48541428019768,2.17890899296154,0.395492292491676,-0.0200192387757277,0.00279252674077309,0.0264772040029893,0.0146989706833363,-0.054783866650242,-0.000698131685193272,1,1,0.371725199144124,-0.0182295744175568,0.372171924064919
112.2,22.7036649720473,0.391387082237135,-1.11273645847825,-0.0183509617505741,0.0258973210809212,0.00023070911966557,10,-0.0489564855184409,1.29413741310468,1.90528830086638,1.48517683644002,2.17857200158796,0.392889839000011,-0.017271930416143,0.00279252674077309,0.0258973210809212,0.0142149689350652,-0.054783866650242,-0.00139626337038654,1,1,0.37173628738665,-0.0170142895286924,0.372125453856863
112.3,22.7411094497071,0.391426051278605,-1.11089655605006,-0.0173981659007301,0.023561606457603,0.000369473774516025,10,-0.0391651884147528,1.20968193660568,1.77984814856655,1.36182399774538,2.0856650282881,0.391399169818916,-0.0170311920986223,0.00279252674077309,0.023561606457603,0.0117097285256154,-0.0576024799796591,0.000174532921298318,1,1,0.371779683998867,-0.0183953488601022,0.372234499064746
112.4,22.7816589497071,0.391517857427276,-1.11014009346999,-0.0182807951126673,0.0264772022934554,0.000540106752896934,10,-0.0391651884147528,1.23972396069064,1.71919777885551,1.37073098775261,2.03001060441259,0.392889518785097,-0.0158214792507325,0.00279252674077309,0.0264772022934554,0.0137319589304521,-0.0603804924029341,-0.000523598763894954,1,1,0.371725199176997,-0.0184795049253792,0.372184249808432
112.5,22.8243256428051,0.39198925468247,-1.10821469715822,-0.0163685029217246,0.0224085597103947,0.000743474175889365,10,-0.0391651884147528,1.23962314952619,1.71920917648228,1.36910078959121,2.026871371139,0.39579672479896,-0.0133321244444985,0.00279252674077309,0.0224085597103947,0.0132499393105225,-0.0400512719722246,0.000698131685193272,1,1,0.371800359365465,-0.0187164509673586,0.372271154887271
112.6,22.8644755787156,0.392361794479758,-1.11009376214629,-0.0162499770438676,0.021834103969012,0.00098021711992124,10,-0.0391651884147528,1.24437921543974,1.67597785840417,1.35846860146722,1.98783974785818,0.395816745871072,-0.0172645536682072,0.00279252674077309,0.021834103969012,0.0132499393689816,-0.0371255519701779,0,1,1,0.371810475493155,-0.0175031406315688,0.372222231494056
112.7,22.9020027647311,0.392670187010637,-1.11159757940614,-0.0166287846031283,0.021834102829249,0.00125059436408257,10,0.340391564016454,1.24424372346324,1.6759884232607,1.35881132363706,1.9879803538127,0.395603768378132,-0.0202321928088365,0.00279252674077309,0.021834102829249,0.0102696869037613,-0.0576024799796591,0.000523598763894954,1,1,0.371810475513104,-0.0182529336376905,0.372258242739718
112.8,22.9425447688438,0.393043267616998,-1.1108298328503,-0.0178534313177427,0.0247416958918263,0.00155471365839756,10,0.340391564016454,1.27876608762645,1.71171266177014,1.40586071307323,2.01506949736549,0.397067909004466,-0.0186429063610112,0.00279252674077309,0.0247416958918263,0.0152622829803606,-0.0400512787946676,0.000523598763894954,1,1,0.397057143154868,-0.0122000039860546,0.397244528002042
112.9,22.9827129007217,0.393279752474302,-1.11353131677323,-0.0177945590896729,0.0247416956076829,0.00189221699394248,10,0.340391564016454,1.11693067562631,1.77593650785597,1.27295153903363,2.1049830188491,0.395529312785915,-0.0172345385418853,0.00296705975959928,0.0247416956076829,0.0127689070113124,-0.0576024851680901,0.00209439505557982,1,1,0.397057143158122,-0.0144493841629262,0.397319971352532
113,23.0206726411774,0.393712143614766,-1.11321567399403,-0.0191323911562649,0.0288020327668803,0.00226240948517743,10,0.340391564016454,1.11675062849458,1.77597127339594,1.27417046051214,2.10889922404411,0.398543393035829,-0.0166699374351704,0.00314159277842547,0.0288020327668803,0.0162293087757479,-0.0576024782501812,0.00226892794436884,1,1,0.397007378566318,-0.016311402316636,0.397342321533504
113.1,23.0634348249468,0.39404782739866,-1.11545308134697,-0.0183448970873522,0.0276411308086935,0.0026643665375389,10,0.340391564016454,1.11673341390805,1.81804534930585,1.2875683989385,2.1433128262777,0.397032260149981,-0.015201778646978,0.00331612553717733,0.0276411308086935,0.0152622812743217,-0.0576024817091361,0.00244346096319503,1,1,0.397022275087585,-0.0161004382579404,0.397348601391549
113.2,23.1008532721105,0.394258281476072,-1.11280632797099,-0.016881934741748,0.0247416925350243,0.00309682748810129,10,0.340391564016454,1.11651003136724,1.8181316821286,1.28624185129379,2.14126582000602,0.39577001228475,-0.0138344225283982,0.00366519131475539,0.0247416925350243,0.0152622808429113,-0.0400512736778353,0.00244346096319503,1,1,0.397057143193304,-0.0149492453226101,0.397338463902683
