t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
339.7,35.0101591602483,0.183087936110631,-0.711267255396322,-0.0631902434628847,1.83547664535446,0.0351479196406996,10,0.340391564016454,1.46405881030224,0.0576064253657016,1.28653932542158,1.95050071351726
339.8,35.0095801023331,0.188332206459832,-0.698107645454957,-0.0630817235139499,1.84059325086788,0.0351297208896268,10,0.340391564016454,1.4542014356532,0.0488455900684697,1.27064976555721,1.94647395372113
339.9,35.0091128824515,0.194058611250377,-0.679263376022679,-0.0630228127758019,1.84368171173695,0.0351097418900787,10,0.340391564016454,1.45426452458372,0.0488396885862352,1.26496092712847,1.94999783034615
340.0,35.0100521122544,0.200037996606301,-0.660005826448993,-0.0635561418817975,1.84779377393325,0.0350880932227066,10,0.340391564016454,1.45429579962081,0.0488410312508289,1.25908460465314,1.95503803804406
340.1,35.0081082733675,0.206462424155389,-0.641552321581764,-0.0630139710937654,1.84981570739875,0.0350649040189992,10,0.340391564016454,1.3867221767341,0.0046059280659358,1.18155174403414,1.90877999397039
340.2,35.0090384040847,0.211115448321721,-0.622259797566869,-0.0628078205838766,1.85392836602763,0.0350403727574447,10,0.340391564016454,1.3867671828988,0.0046122055688444,1.17690691543525,1.91296132971327
340.3,35.0099699772126,0.207425347755206,-0.602941596779501,-0.0621976107613122,1.85804699744063,0.035014721986807,10,0.340391564016454,1.36466392519708,6.18339076391015,1.15208890074793,1.79416339319273
340.4,35.0078146840844,0.203660333536996,-0.59008281191895,-0.0617522966443704,1.8620474430819,0.0349882659836635,10,0.340391564016454,1.36456850155118,6.18340370413183,1.15584809875911,1.79799372623419
340.5,35.0071753515624,0.200932508676237,-0.571191570045023,-0.0609420848875711,1.86502958432341,0.0349612431585636,10,0.340391564016454,1.36449505707312,6.18341974745675,1.15860243199474,1.80043923017917
340.6,35.0094200236923,0.197468974363107,-0.551400344091367,-0.0607147356566975,1.87012142369022,0.034933889960575,10,0.340391564016454,1.43697278200493,6.17541072602541,1.23419146656772,1.7941363476033
340.7,35.0103075727659,0.194381469897181,-0.531995853969583,-0.0603739493491057,1.87422804722521,0.0349066670618966,10,0.340391564016454,1.43691814189456,6.17543322895116,1.23729297495096,1.79817724670587
340.8,35.0082629675151,0.19206507951307,-0.513493876739119,-0.0598297827750031,1.87619229032772,0.0348799756385446,10,0.340391564016454,1.39409051091867,6.21568069462182,1.19889306109282,1.84777158169088
340.9,35.009138776896,0.189599016134451,-0.494055662623624,-0.059554066023897,1.88029814918096,0.0348541697690247,10,0.340391564016454,1.39397253792841,6.21573672186922,1.20129059381838,1.85176679938831
341.0,35.0100140896215,0.187369073690278,-0.474592227983789,-0.0593652497415751,1.88440904448366,0.0348298006166598,10,0.340391564016454,1.39386581820692,6.21578666297971,1.20345724207066,1.85582729336571
341.1,35.0079348458958,0.185562838580421,-0.456071437396296,-0.0587399910037563,1.88635424792488,0.0348072217661752,10,0.340391564016454,1.53635609965411,0.0049979998127716,1.35207534341614,1.93557635480817
341.2,35.006156423498,0.18294575591546,-0.435377009940291,-0.058541565997625,1.89046385745009,0.034787001188879,10,0.340391564016454,1.53626931765002,0.005026695953811,1.35462562130146,1.93947227671212
341.3,35.0040998705168,0.181295057777489,-0.422289258881606,-0.0581537928707173,1.89457816559187,0.0347694970693685,10,0.340391564016454,1.57796788578906,0.1025605651464,1.40538854922687,2.05162058746687
341.4,35.0076984636712,0.179448514299649,-0.411444212705568,-0.0577944762841974,1.89897348842193,0.0347552377388491,10,0.340391564016454,1.57794883001346,0.102572164945494,1.40715478508697,2.05556654159305
341.5,35.0043579234952,0.177358296973572,-0.398745846464836,-0.0569331169849116,1.90215128451017,0.0347446367168927,10,0.340391564016454,1.57793749818386,0.102580752506302,1.40908341994788,2.05791599075136
341.6,35.0039429271555,0.175378040132855,-0.379595401143624,-0.0560772997796404,1.90533822977862,0.0347380938469598,10,0.340391564016454,1.6041418184166,0.0858339909964032,1.4357283153995,2.0406504037611
341.7,35.0044530861102,0.173425828435729,-0.362228552337428,-0.0549918645675344,1.90725907020287,0.034736057381201,10,0.340391564016454,1.60413482403182,0.0858319582652136,1.43751555163206,2.04163543440736
341.8,35.0039764284861,0.171588014810805,-0.340941550665658,-0.0545363097676813,1.91236266606032,0.0347388206515473,10,0.340391564016454,1.60805127098432,0.09391502589175,1.44382184841168,2.05511622861722
341.9,35.0006439985069,0.169792478999566,-0.328175534953616,-0.0537347918061357,1.91556140744617,0.0347466741252102,10,0.340391564016454,1.60804181615073,0.0939167858805199,1.44548083069583,2.0575898658562
342.0,35.0015143983197,0.168223932966305,-0.308493044749258,-0.053118714892161,1.91971851741711,0.0347600173062472,10,0.340391564016454,1.60803536269291,0.0939155931443398,1.44694192951626,2.06117018955931
342.1,34.9966926983609,0.167249288634022,-0.288707018081759,-0.0522081599607305,1.92161209808083,0.034778976285357,10,0.340391564016454,1.60892901158138,0.050040674899229,1.44553954246814,2.01358281746555
